order_id,gross_cents,discount_cents,net_cents,cost_cents,contribution_cents,quantity,order_date,order_time,server_id,table_number,party_size,channel,status,discount_percent,payment_method,service_minutes,check_duration_minutes,server_name,month,weekday,hour,discount_band
113825,3000,0,3000,988,2012,2,2026-06-17,19:49:00,3,,,takeaway,completed,0,Credit Card,28.000000,28.000000,Server 03,2026-06,2,19,full_price
113826,6125,1225,4900,1830,3070,5,2026-06-17,20:08:00,6,5.000000,2.000000,dine_in,completed,20,Credit Card,22.000000,59.000000,Server 06,2026-06,2,20,discounted
113827,5875,589,5286,1788,3498,6,2026-06-17,20:09:00,5,6.000000,2.000000,dine_in,completed,10,Credit Card,14.000000,71.000000,Server 05,2026-06,2,20,discounted
113828,5675,0,5675,1830,3845,5,2026-06-17,20:23:00,5,1.000000,2.000000,dine_in,completed,0,Credit Card,14.000000,76.000000,Server 05,2026-06,2,20,full_price
113829,3300,0,3300,1092,2208,2,2026-06-17,20:45:00,4,2.000000,1.000000,dine_in,completed,0,Cash,15.000000,51.000000,Server 04,2026-06,2,20,full_price
113830,3000,300,2700,988,1712,2,2026-06-17,20:47:00,3,4.000000,1.000000,dine_in,completed,10,Debit Card,16.000000,36.000000,Server 03,2026-06,2,20,discounted
113831,6725,0,6725,2184,4541,5,2026-06-17,20:50:00,5,9.000000,3.000000,dine_in,completed,0,Credit Card,19.000000,62.000000,Server 05,2026-06,2,20,full_price
113832,5675,0,5675,2080,3595,3,2026-06-17,20:54:00,5,3.000000,2.000000,dine_in,completed,0,Credit Card,21.000000,74.000000,Server 05,2026-06,2,20,full_price
113833,15550,0,15550,4907,10643,13,2026-06-17,21:17:00,5,21.000000,5.000000,dine_in,completed,0,Credit Card,19.000000,58.000000,Server 05,2026-06,2,21,full_price
113834,5125,0,5125,1570,3555,4,2026-06-17,21:23:00,1,4.000000,2.000000,dine_in,completed,0,Credit Card,17.000000,69.000000,Server 01,2026-06,2,21,full_price
113835,10600,0,10600,3291,7309,8,2026-06-17,21:39:00,5,10.000000,4.000000,dine_in,completed,0,Cash,19.000000,65.000000,Server 05,2026-06,2,21,full_price
113836,7100,711,6389,2506,3883,4,2026-06-17,21:48:00,1,,,takeaway,completed,10,Credit Card,23.000000,23.000000,Server 01,2026-06,2,21,discounted
113837,6375,638,5737,2080,3657,5,2026-06-17,21:58:00,6,1.000000,2.000000,dine_in,completed,10,Credit Card,18.000000,75.000000,Server 06,2026-06,2,21,discounted
113838,7350,736,6614,2319,4295,6,2026-06-18,11:05:00,4,1.000000,2.000000,dine_in,completed,10,Debit Card,19.000000,68.000000,Server 04,2026-06,3,11,discounted
113839,2400,0,2400,676,1724,2,2026-06-18,12:08:00,7,,,takeaway,completed,0,Debit Card,20.000000,20.000000,Server 07,2026-06,3,12,full_price
113840,4000,0,4000,1258,2742,3,2026-06-18,12:14:00,6,1.000000,1.000000,dine_in,completed,0,Cash,18.000000,45.000000,Server 06,2026-06,3,12,full_price
113841,7675,0,7675,2631,5044,5,2026-06-18,12:24:00,2,2.000000,2.000000,dine_in,completed,0,Debit Card,24.000000,63.000000,Server 02,2026-06,3,12,full_price
113842,8575,0,8575,2709,5866,6,2026-06-18,12:31:00,7,9.000000,3.000000,dine_in,completed,0,Credit Card,20.000000,105.000000,Server 07,2026-06,3,12,full_price
113843,11700,0,11700,4035,7665,9,2026-06-18,12:36:00,5,10.000000,4.000000,dine_in,completed,0,Debit Card,17.000000,43.000000,Server 05,2026-06,3,12,full_price
113844,6775,0,6775,2631,4144,4,2026-06-18,12:37:00,4,3.000000,2.000000,dine_in,completed,0,Credit Card,20.000000,58.000000,Server 04,2026-06,3,12,full_price
113845,12225,0,12225,4118,8107,10,2026-06-18,12:47:00,5,11.000000,4.000000,dine_in,completed,0,Debit Card,20.000000,52.000000,Server 05,2026-06,3,12,full_price
113846,7300,0,7300,2090,5210,6,2026-06-18,12:49:00,3,12.000000,3.000000,dine_in,completed,0,Credit Card,19.000000,63.000000,Server 03,2026-06,3,12,full_price
113847,5375,0,5375,1664,3711,4,2026-06-18,12:52:00,2,4.000000,2.000000,dine_in,completed,0,Credit Card,16.000000,65.000000,Server 02,2026-06,3,12,full_price
113848,7100,0,7100,2043,5057,6,2026-06-18,12:56:00,6,,,takeaway,completed,0,Cash,19.000000,19.000000,Server 06,2026-06,3,12,full_price
113849,7500,0,7500,2589,4911,6,2026-06-18,12:57:00,6,5.000000,2.000000,dine_in,completed,0,Credit Card,23.000000,69.000000,Server 06,2026-06,3,12,full_price
113850,10450,0,10450,3578,6872,7,2026-06-18,13:00:00,4,,,takeaway,completed,0,Debit Card,18.000000,18.000000,Server 04,2026-06,3,13,full_price
113851,7425,0,7425,2350,5075,5,2026-06-18,13:02:00,5,13.000000,3.000000,dine_in,completed,0,Debit Card,15.000000,76.000000,Server 05,2026-06,3,13,full_price
113852,9775,0,9775,3484,6291,6,2026-06-18,13:05:00,4,14.000000,3.000000,dine_in,completed,0,Cash,19.000000,52.000000,Server 04,2026-06,3,13,full_price
113853,8675,0,8675,3016,5659,6,2026-06-18,13:27:00,4,10.000000,3.000000,dine_in,completed,0,Cash,11.000000,65.000000,Server 04,2026-06,3,13,full_price
113854,10225,0,10225,3692,6533,7,2026-06-18,13:41:00,7,11.000000,3.000000,dine_in,completed,0,Credit Card,24.000000,59.000000,Server 07,2026-06,3,13,full_price
113855,7575,0,7575,2340,5235,5,2026-06-18,13:42:00,7,,,takeaway,completed,0,Credit Card,25.000000,25.000000,Server 07,2026-06,3,13,full_price
113856,9725,0,9725,3504,6221,7,2026-06-18,13:44:00,3,15.000000,3.000000,dine_in,completed,0,Debit Card,25.000000,58.000000,Server 03,2026-06,3,13,full_price
113857,12250,0,12250,4051,8199,8,2026-06-18,14:02:00,6,21.000000,5.000000,dine_in,completed,0,Debit Card,19.000000,65.000000,Server 06,2026-06,3,14,full_price
113858,11100,0,11100,3422,7678,9,2026-06-18,14:21:00,4,9.000000,4.000000,dine_in,completed,0,Credit Card,16.000000,72.000000,Server 04,2026-06,3,14,full_price
113859,13425,0,13425,4472,8953,10,2026-06-18,14:36:00,7,10.000000,4.000000,dine_in,completed,0,Debit Card,17.000000,65.000000,Server 07,2026-06,3,14,full_price
113860,4825,0,4825,1456,3369,4,2026-06-18,14:52:00,6,1.000000,2.000000,dine_in,completed,0,Credit Card,13.000000,73.000000,Server 06,2026-06,3,14,full_price
113861,9025,1805,7220,2959,4261,6,2026-06-18,15:21:00,7,11.000000,3.000000,dine_in,completed,20,Credit Card,13.000000,74.000000,Server 07,2026-06,3,15,discounted
113862,11125,0,11125,4066,7059,7,2026-06-18,15:46:00,7,9.000000,4.000000,dine_in,completed,0,Debit Card,22.000000,68.000000,Server 07,2026-06,3,15,full_price
113863,9750,0,9750,2829,6921,8,2026-06-18,16:36:00,6,10.000000,4.000000,dine_in,completed,0,Debit Card,10.000000,64.000000,Server 06,2026-06,3,16,full_price
113864,8600,0,8600,2912,5688,4,2026-06-18,16:43:00,5,,,takeaway,completed,0,Cash,21.000000,21.000000,Server 05,2026-06,3,16,full_price
113865,10800,1081,9719,3213,6506,9,2026-06-18,16:52:00,3,11.000000,4.000000,dine_in,completed,10,Cash,20.000000,53.000000,Server 03,2026-06,3,16,discounted
113866,8375,0,8375,2902,5473,5,2026-06-18,16:52:00,5,12.000000,3.000000,dine_in,completed,0,Credit Card,19.000000,61.000000,Server 05,2026-06,3,16,full_price
113867,8525,0,8525,2746,5779,6,2026-06-18,17:04:00,4,9.000000,3.000000,dine_in,completed,0,Credit Card,21.000000,79.000000,Server 04,2026-06,3,17,full_price
113868,9250,1850,7400,3286,4114,6,2026-06-18,17:08:00,4,13.000000,3.000000,dine_in,completed,20,Credit Card,18.000000,74.000000,Server 04,2026-06,3,17,discounted
113869,5075,0,5075,1466,3609,5,2026-06-18,17:11:00,3,1.000000,2.000000,dine_in,completed,0,Credit Card,22.000000,87.000000,Server 03,2026-06,3,17,full_price
113870,8675,0,8675,3016,5659,6,2026-06-18,17:13:00,5,14.000000,3.000000,dine_in,completed,0,Debit Card,21.000000,66.000000,Server 05,2026-06,3,17,full_price
113871,3125,0,3125,842,2283,3,2026-06-18,17:17:00,6,2.000000,1.000000,dine_in,completed,0,Credit Card,18.000000,70.000000,Server 06,2026-06,3,17,full_price
113872,19000,0,19000,6365,12635,15,2026-06-18,17:22:00,6,21.000000,6.000000,dine_in,completed,0,Credit Card,23.000000,89.000000,Server 06,2026-06,3,17,full_price
113873,10050,0,10050,3776,6274,6,2026-06-18,17:24:00,4,15.000000,3.000000,dine_in,completed,0,Debit Card,22.000000,74.000000,Server 04,2026-06,3,17,full_price
113874,5300,0,5300,1758,3542,4,2026-06-18,17:26:00,7,3.000000,2.000000,dine_in,completed,0,Credit Card,19.000000,71.000000,Server 07,2026-06,3,17,full_price
113875,3800,0,3800,1144,2656,2,2026-06-18,17:36:00,2,,,takeaway,completed,0,Credit Card,14.000000,14.000000,Server 02,2026-06,3,17,full_price
113876,1775,0,1775,624,1151,1,2026-06-18,17:47:00,5,,,takeaway,completed,0,Credit Card,20.000000,20.000000,Server 05,2026-06,3,17,full_price
113877,16275,0,16275,5179,11096,13,2026-06-18,17:49:00,2,22.000000,5.000000,dine_in,completed,0,Credit Card,16.000000,96.000000,Server 02,2026-06,3,17,full_price
113878,9750,0,9750,3271,6479,7,2026-06-18,18:02:00,5,10.000000,4.000000,dine_in,completed,0,Credit Card,25.000000,72.000000,Server 05,2026-06,3,18,full_price
113879,11600,1160,10440,3889,6551,8,2026-06-18,18:08:00,2,,,takeaway,completed,10,Credit Card,20.000000,20.000000,Server 02,2026-06,3,18,discounted
113880,8975,0,8975,2698,6277,8,2026-06-18,18:10:00,6,11.000000,3.000000,dine_in,completed,0,Cash,22.000000,40.000000,Server 06,2026-06,3,18,full_price
113881,4900,0,4900,1456,3444,4,2026-06-18,18:11:00,4,4.000000,2.000000,dine_in,completed,0,Credit Card,16.000000,63.000000,Server 04,2026-06,3,18,full_price
113882,10350,0,10350,3412,6938,8,2026-06-18,18:18:00,6,12.000000,3.000000,dine_in,completed,0,Credit Card,22.000000,46.000000,Server 06,2026-06,3,18,full_price
113883,4575,0,4575,1404,3171,3,2026-06-18,18:27:00,6,2.000000,2.000000,dine_in,completed,0,Credit Card,18.000000,70.000000,Server 06,2026-06,3,18,full_price
113884,13200,0,13200,4929,8271,8,2026-06-18,18:43:00,7,9.000000,4.000000,dine_in,completed,0,Credit Card,19.000000,74.000000,Server 07,2026-06,3,18,full_price
113885,15525,0,15525,6022,9503,9,2026-06-18,18:46:00,5,13.000000,4.000000,dine_in,completed,0,Credit Card,23.000000,91.000000,Server 05,2026-06,3,18,full_price
113886,5550,0,5550,1893,3657,4,2026-06-18,18:51:00,6,1.000000,2.000000,dine_in,completed,0,Cash,15.000000,60.000000,Server 06,2026-06,3,18,full_price
113887,6500,0,6500,1934,4566,5,2026-06-18,18:51:00,4,3.000000,2.000000,dine_in,completed,0,Credit Card,16.000000,69.000000,Server 04,2026-06,3,18,full_price
113888,7075,0,7075,2553,4522,5,2026-06-18,18:56:00,6,5.000000,2.000000,dine_in,completed,0,Cash,15.000000,59.000000,Server 06,2026-06,3,18,full_price
113889,4225,0,4225,1560,2665,3,2026-06-18,18:56:00,5,6.000000,1.000000,dine_in,completed,0,Credit Card,17.000000,77.000000,Server 05,2026-06,3,18,full_price
113890,4350,0,4350,1456,2894,3,2026-06-18,18:58:00,2,7.000000,2.000000,dine_in,completed,0,Cash,16.000000,56.000000,Server 02,2026-06,3,18,full_price
113891,16200,0,16200,5366,10834,12,2026-06-18,19:07:00,6,21.000000,5.000000,dine_in,completed,0,Cash,23.000000,83.000000,Server 06,2026-06,3,19,full_price
113892,3425,0,3425,1030,2395,3,2026-06-18,19:11:00,4,,,takeaway,completed,0,Credit Card,21.000000,21.000000,Server 04,2026-06,3,19,full_price
113893,7100,1420,5680,2257,3423,6,2026-06-18,19:12:00,2,8.000000,2.000000,dine_in,completed,20,Credit Card,22.000000,86.000000,Server 02,2026-06,3,19,discounted
113894,12325,0,12325,4514,7811,7,2026-06-18,19:20:00,7,,,takeaway,completed,0,Credit Card,23.000000,23.000000,Server 07,2026-06,3,19,full_price
113895,2825,0,2825,874,1951,2,2026-06-18,19:22:00,7,4.000000,1.000000,dine_in,completed,0,Credit Card,24.000000,63.000000,Server 07,2026-06,3,19,full_price
113896,3675,0,3675,1237,2438,3,2026-06-18,19:26:00,3,10.000000,1.000000,dine_in,completed,0,Credit Card,18.000000,51.000000,Server 03,2026-06,3,19,full_price
113897,5000,0,5000,1528,3472,4,2026-06-18,19:26:00,6,11.000000,2.000000,dine_in,completed,0,Cash,20.000000,42.000000,Server 06,2026-06,3,19,full_price
113898,6575,0,6575,2278,4297,4,2026-06-18,19:33:00,5,12.000000,2.000000,dine_in,completed,0,Cash,21.000000,65.000000,Server 05,2026-06,3,19,full_price
113899,5525,1105,4420,1758,2662,4,2026-06-18,19:39:00,4,,,takeaway,completed,20,Debit Card,19.000000,19.000000,Server 04,2026-06,3,19,discounted
113900,8100,0,8100,2605,5495,6,2026-06-18,19:39:00,7,14.000000,3.000000,dine_in,completed,0,Cash,17.000000,83.000000,Server 07,2026-06,3,19,full_price
113901,4475,0,4475,1315,3160,4,2026-06-18,19:46:00,6,2.000000,2.000000,dine_in,completed,0,Cash,17.000000,67.000000,Server 06,2026-06,3,19,full_price
113902,9475,0,9475,3244,6231,7,2026-06-18,19:56:00,3,15.000000,3.000000,dine_in,completed,0,Credit Card,19.000000,65.000000,Server 03,2026-06,3,19,full_price
113903,9050,0,9050,3172,5878,5,2026-06-18,20:15:00,5,,,takeaway,completed,0,Credit Card,18.000000,18.000000,Server 05,2026-06,3,20,full_price
113904,3000,0,3000,988,2012,2,2026-06-18,20:19:00,4,1.000000,1.000000,dine_in,completed,0,Credit Card,19.000000,35.000000,Server 04,2026-06,3,20,full_price
113905,11850,0,11850,4212,7638,8,2026-06-18,20:20:00,5,9.000000,3.000000,dine_in,completed,0,Credit Card,25.000000,78.000000,Server 05,2026-06,3,20,full_price
113906,3800,0,3800,1248,2552,3,2026-06-18,20:31:00,3,3.000000,1.000000,dine_in,completed,0,Credit Card,18.000000,45.000000,Server 03,2026-06,3,20,full_price
113907,6575,0,6575,2080,4495,5,2026-06-18,20:31:00,2,4.000000,2.000000,dine_in,completed,0,Cash,8.000000,79.000000,Server 02,2026-06,3,20,full_price
113908,8350,0,8350,2496,5854,7,2026-06-18,20:33:00,2,10.000000,3.000000,dine_in,completed,0,Debit Card,12.000000,72.000000,Server 02,2026-06,3,20,full_price
113909,4625,0,4625,1518,3107,3,2026-06-18,20:33:00,3,5.000000,2.000000,dine_in,completed,0,Credit Card,19.000000,53.000000,Server 03,2026-06,3,20,full_price
113910,8650,0,8650,2715,5935,7,2026-06-18,20:40:00,7,11.000000,3.000000,dine_in,completed,0,Credit Card,21.000000,76.000000,Server 07,2026-06,3,20,full_price
113911,4425,443,3982,1508,2474,2,2026-06-18,20:50:00,4,6.000000,2.000000,dine_in,completed,10,Credit Card,15.000000,74.000000,Server 04,2026-06,3,20,discounted
113912,5925,0,5925,2017,3908,4,2026-06-18,20:52:00,6,,,takeaway,completed,0,Credit Card,16.000000,16.000000,Server 06,2026-06,3,20,full_price
113913,7375,0,7375,2610,4765,5,2026-06-18,20:58:00,3,,,takeaway,completed,0,Credit Card,14.000000,14.000000,Server 03,2026-06,3,20,full_price
113914,13950,0,13950,4429,9521,12,2026-06-18,20:58:00,4,21.000000,5.000000,dine_in,completed,0,Credit Card,22.000000,45.000000,Server 04,2026-06,3,20,full_price
113915,9925,0,9925,3422,6503,7,2026-06-18,21:11:00,5,12.000000,3.000000,dine_in,completed,0,Credit Card,24.000000,53.000000,Server 05,2026-06,3,21,full_price
113916,5900,0,5900,1748,4152,5,2026-06-18,21:35:00,2,1.000000,2.000000,dine_in,completed,0,Debit Card,16.000000,85.000000,Server 02,2026-06,3,21,full_price
113917,12025,0,12025,3858,8167,9,2026-06-18,21:46:00,7,9.000000,4.000000,dine_in,completed,0,Credit Card,10.000000,70.000000,Server 07,2026-06,3,21,full_price
113918,20050,0,20050,7145,12905,13,2026-06-18,21:48:00,6,21.000000,6.000000,dine_in,completed,0,Credit Card,17.000000,83.000000,Server 06,2026-06,3,21,full_price
113919,5150,0,5150,1934,3216,3,2026-06-19,11:00:00,3,,,takeaway,completed,0,Credit Card,24.000000,24.000000,Server 03,2026-06,4,11,full_price
113920,8200,0,8200,2808,5392,4,2026-06-19,11:02:00,3,,,takeaway,completed,0,Credit Card,19.000000,19.000000,Server 03,2026-06,4,11,full_price
113921,7600,0,7600,2599,5001,6,2026-06-19,11:06:00,4,1.000000,2.000000,dine_in,completed,0,Credit Card,20.000000,76.000000,Server 04,2026-06,4,11,full_price
113922,14800,0,14800,5024,9776,11,2026-06-19,11:15:00,8,21.000000,5.000000,dine_in,completed,0,Credit Card,16.000000,71.000000,Server 08,2026-06,4,11,full_price
113923,4725,0,4725,1872,2853,3,2026-06-19,11:22:00,5,2.000000,1.000000,dine_in,completed,0,Debit Card,20.000000,58.000000,Server 05,2026-06,4,11,full_price
113925,5350,536,4814,1436,3378,5,2026-06-19,11:46:00,4,,,takeaway,completed,10,Credit Card,16.000000,16.000000,Server 04,2026-06,4,11,discounted
113926,5975,0,5975,1955,4020,5,2026-06-19,11:49:00,6,3.000000,2.000000,dine_in,completed,0,Cash,21.000000,77.000000,Server 06,2026-06,4,11,full_price
113927,6975,0,6975,2464,4511,5,2026-06-19,11:51:00,8,,,takeaway,completed,0,Debit Card,25.000000,25.000000,Server 08,2026-06,4,11,full_price
113928,5525,553,4972,1654,3318,4,2026-06-19,11:53:00,8,4.000000,2.000000,dine_in,completed,10,Credit Card,10.000000,84.000000,Server 08,2026-06,4,11,discounted
113929,4200,421,3779,1404,2375,3,2026-06-19,12:16:00,5,5.000000,1.000000,dine_in,completed,10,Credit Card,24.000000,67.000000,Server 05,2026-06,4,12,discounted
113930,11350,0,11350,3847,7503,8,2026-06-19,12:18:00,6,,,takeaway,completed,0,Cash,21.000000,21.000000,Server 06,2026-06,4,12,full_price
113931,5225,0,5225,1747,3478,4,2026-06-19,12:23:00,3,1.000000,2.000000,dine_in,completed,0,Credit Card,15.000000,49.000000,Server 03,2026-06,4,12,full_price
113932,12450,0,12450,4222,8228,9,2026-06-19,12:33:00,3,9.000000,4.000000,dine_in,completed,0,Credit Card,22.000000,65.000000,Server 03,2026-06,4,12,full_price
113933,14025,0,14025,4217,9808,12,2026-06-19,12:36:00,8,21.000000,5.000000,dine_in,completed,0,Cash,18.000000,83.000000,Server 08,2026-06,4,12,full_price
113934,2525,0,2525,936,1589,1,2026-06-19,12:40:00,4,,,takeaway,completed,0,Debit Card,26.000000,26.000000,Server 04,2026-06,4,12,full_price
113935,6700,0,6700,2756,3944,3,2026-06-19,12:42:00,3,2.000000,2.000000,dine_in,completed,0,Cash,15.000000,85.000000,Server 03,2026-06,4,12,full_price
113936,5850,0,5850,1768,4082,5,2026-06-19,12:57:00,7,6.000000,2.000000,dine_in,completed,0,Debit Card,15.000000,63.000000,Server 07,2026-06,4,12,full_price
113937,11875,0,11875,3890,7985,8,2026-06-19,12:59:00,8,10.000000,4.000000,dine_in,completed,0,Cash,20.000000,82.000000,Server 08,2026-06,4,12,full_price
113939,3150,0,3150,1071,2079,2,2026-06-19,13:21:00,3,,,takeaway,completed,0,Cash,24.000000,24.000000,Server 03,2026-06,4,13,full_price
113940,16775,0,16775,5803,10972,11,2026-06-19,13:23:00,4,,,takeaway,completed,0,Debit Card,20.000000,20.000000,Server 04,2026-06,4,13,full_price
113941,5575,0,5575,1810,3765,4,2026-06-19,13:35:00,6,1.000000,2.000000,dine_in,completed,0,Credit Card,13.000000,60.000000,Server 06,2026-06,4,13,full_price
113942,5350,0,5350,1820,3530,4,2026-06-19,13:38:00,6,3.000000,2.000000,dine_in,completed,0,Credit Card,18.000000,64.000000,Server 06,2026-06,4,13,full_price
113943,19725,0,19725,6510,13215,15,2026-06-19,13:42:00,5,22.000000,6.000000,dine_in,completed,0,Credit Card,24.000000,72.000000,Server 05,2026-06,4,13,full_price
113944,12650,0,12650,4898,7752,7,2026-06-19,13:42:00,4,9.000000,4.000000,dine_in,completed,0,Debit Card,21.000000,53.000000,Server 04,2026-06,4,13,full_price
113945,6475,0,6475,2194,4281,5,2026-06-19,13:50:00,4,4.000000,2.000000,dine_in,completed,0,Credit Card,21.000000,65.000000,Server 04,2026-06,4,13,full_price
113946,13825,0,13825,4597,9228,10,2026-06-19,13:55:00,6,11.000000,4.000000,dine_in,completed,0,Credit Card,17.000000,86.000000,Server 06,2026-06,4,13,full_price
113947,8125,0,8125,3089,5036,5,2026-06-19,13:58:00,3,,,takeaway,completed,0,Credit Card,22.000000,22.000000,Server 03,2026-06,4,13,full_price
113948,6825,0,6825,2496,4329,3,2026-06-19,14:06:00,4,,,takeaway,completed,0,Credit Card,16.000000,16.000000,Server 04,2026-06,4,14,full_price
113949,6525,0,6525,1919,4606,5,2026-06-19,14:10:00,6,12.000000,3.000000,dine_in,completed,0,Credit Card,19.000000,62.000000,Server 06,2026-06,4,14,full_price
113950,11600,0,11600,3703,7897,9,2026-06-19,14:26:00,4,10.000000,4.000000,dine_in,completed,0,Debit Card,17.000000,66.000000,Server 04,2026-06,4,14,full_price
113951,12375,0,12375,3987,8388,10,2026-06-19,14:38:00,8,9.000000,4.000000,dine_in,completed,0,Credit Card,12.000000,74.000000,Server 08,2026-06,4,14,full_price
113952,8925,0,8925,2974,5951,6,2026-06-19,14:38:00,6,13.000000,3.000000,dine_in,completed,0,Credit Card,27.000000,66.000000,Server 06,2026-06,4,14,full_price
113953,6575,658,5917,2434,3483,4,2026-06-19,14:58:00,3,1.000000,2.000000,dine_in,completed,10,Cash,16.000000,63.000000,Server 03,2026-06,4,14,discounted
113954,3000,0,3000,988,2012,2,2026-06-19,15:07:00,4,2.000000,1.000000,dine_in,completed,0,Credit Card,23.000000,43.000000,Server 04,2026-06,4,15,full_price
113955,6150,0,6150,1862,4288,4,2026-06-19,15:15:00,4,12.000000,3.000000,dine_in,completed,0,Credit Card,19.000000,65.000000,Server 04,2026-06,4,15,full_price
113956,11025,0,11025,3546,7479,8,2026-06-19,15:21:00,8,,,takeaway,completed,0,Debit Card,19.000000,19.000000,Server 08,2026-06,4,15,full_price
113957,6575,658,5917,2080,3837,4,2026-06-19,15:23:00,8,,,takeaway,completed,10,Debit Card,23.000000,23.000000,Server 08,2026-06,4,15,discounted
